timestamps,TP9,Fp1,Fp2,TP10,Marker
1685051974.16043,-872.55859375,578.61328125,-203.61328125,-941.40625,0
1685051974.1641831,461.42578125,769.53125,-91.30859375,-1000.0,0
1685051974.1679363,-892.578125,-691.40625,-261.23046875,-230.46875,0
1685051974.1716897,-1000.0,-1000.0,-508.30078125,248.046875,0
1685051974.175443,-430.17578125,-920.41015625,-471.19140625,-1000.0,0
1685051974.1791961,-964.84375,336.9140625,-214.35546875,-948.2421875,0
1685051974.1829495,695.80078125,951.171875,-76.171875,-1000.0,0
1685051974.1867027,-716.796875,-475.5859375,-269.04296875,-338.37890625,0
1685051974.190456,-1000.0,-1000.0,-514.6484375,365.234375,0
1685051974.194209,-575.68359375,-1000.0,-317.87109375,-965.33203125,0
1685051974.1979623,853.02734375,87.890625,-56.640625,-985.3515625,0
1685051974.2017157,972.65625,-914.55078125,-171.875,-1000.0,0
1685051974.205469,-406.73828125,-224.12109375,-336.42578125,-512.6953125,0
1685051974.2092772,-1000.0,-1000.0,-444.82421875,491.69921875,0
1685051974.2130852,-753.41796875,-1000.0,-400.390625,-754.39453125,0
1685051974.2168934,591.30859375,-55.17578125,-254.39453125,-1000.0,0
1685051974.2207017,-856.93359375,-845.703125,-135.7421875,-1000.0,0
1685051974.2245097,-177.24609375,-46.875,-176.26953125,-710.9375,0
1685051974.228318,-1000.0,-1000.0,-339.35546875,680.17578125,0
1685051974.2321262,-957.51953125,-1000.0,-396.97265625,-333.0078125,0
1685051974.2359343,258.7890625,-176.7578125,-250.48828125,-1000.0,0
1685051974.2397425,-780.76171875,-822.75390625,-7.8125,-966.30859375,0
1685051974.2435508,5.859375,84.9609375,-149.90234375,-980.46875,0
1685051974.2473588,-1000.0,-1000.0,-466.30859375,411.1328125,0
1685051974.251167,-1000.0,-1000.0,-456.0546875,-93.26171875,0
1685051974.254891,20.01953125,-283.203125,-273.92578125,-1000.0,0
1685051974.2586148,-770.99609375,-844.23828125,-161.1328125,-931.640625,0
1685051974.2623386,140.625,187.01171875,-220.703125,-1000.0,0
1685051974.2660623,-1000.0,-1000.0,-345.703125,270.5078125,0
1685051974.2697861,-1000.0,-1000.0,-397.4609375,130.37109375,0
1685051974.27351,-162.109375,-395.01953125,-274.4140625,-1000.0,0
1685051974.2772338,-807.12890625,-896.484375,-105.46875,-995.1171875,0
1685051974.2809577,156.73828125,302.734375,-33.203125,-963.8671875,0
1685051974.2846813,-1000.0,-994.140625,-148.4375,537.59765625,0
1685051974.2884052,-1000.0,-1000.0,-438.4765625,261.71875,0
1685051974.292129,-258.30078125,-521.484375,-363.76953125,-1000.0,0
1685051974.295853,-829.58984375,980.95703125,-127.44140625,-915.52734375,0
1685051974.2995698,207.03125,472.16796875,-164.0625,-1000.0,0
1685051974.303287,-1000.0,-905.76171875,-403.3203125,-25.390625,0
1685051974.307004,-1000.0,-1000.0,-474.12109375,271.97265625,0
1685051974.310721,-263.671875,-650.87890625,-328.61328125,-1000.0,0
1685051974.3144379,-833.984375,799.8046875,-164.55078125,-943.84765625,0
1685051974.3181548,381.8359375,675.29296875,-104.98046875,-1000.0,0
1685051974.321872,-947.75390625,-749.51171875,-245.60546875,12.20703125,0
1685051974.325589,-1000.0,-1000.0,-198.2421875,529.78515625,0
1685051974.329306,-288.0859375,-773.4375,-157.71484375,-992.1875,0
1685051974.333023,-880.859375,578.61328125,-189.94140625,-973.14453125,0
1685051974.33674,594.23828125,898.92578125,-77.63671875,-1000.0,0
1685051974.340457,-794.921875,-508.30078125,-237.3046875,-105.95703125,0
1685051974.345283,-1000.0,-1000.0,-450.68359375,581.54296875,0
1685051974.350109,-368.65234375,-865.234375,-388.671875,-927.24609375,0
1685051974.354935,997.55859375,373.046875,-120.1171875,-994.140625,0
1685051974.359761,884.765625,-940.91796875,-29.78515625,-1000.0,0
1685051974.364587,-451.66015625,-253.41796875,-249.0234375,-209.9609375,0
1685051974.369413,-1000.0,-1000.0,-383.30078125,913.57421875,0
1685051974.374239,-467.28515625,-947.265625,-191.89453125,-541.50390625,0
1685051974.379065,872.0703125,181.640625,32.71484375,-1000.0,0
1685051974.383891,-919.43359375,-843.75,-10.7421875,-1000.0,0
1685051974.3887172,-119.140625,-34.66796875,-189.453125,-295.41015625,0
1685051974.393543,-1000.0,-1000.0,-299.8046875,-937.98828125,0
1685051974.398369,-611.81640625,-1000.0,-298.33984375,-244.140625,0
1685051974.4021738,733.88671875,35.64453125,-221.19140625,-1000.0,0
1685051974.4059782,-849.12109375,-811.03515625,-76.66015625,-1000.0,0
1685051974.409783,98.6328125,102.05078125,-140.625,-343.75,0
1685051974.4135873,-1000.0,-1000.0,-361.81640625,-870.60546875,0
1685051974.417392,-791.50390625,-1000.0,-390.13671875,26.3671875,0
1685051974.4211965,555.17578125,-70.80078125,-149.90234375,-1000.0,0
1685051974.4250011,-809.08203125,-808.59375,74.70703125,-1000.0,0
1685051974.4288058,159.1796875,227.5390625,-102.5390625,-422.36328125,0
1685051974.4326103,-1000.0,-1000.0,-399.90234375,-893.5546875,0
1685051974.436415,-978.515625,-1000.0,-355.46875,173.828125,0
1685051974.4402194,291.50390625,-156.73828125,-115.234375,-1000.0,0
1685051974.444024,-776.85546875,-831.0546875,-26.3671875,-1000.0,0
1685051974.4478364,142.08984375,374.51171875,-155.2734375,-510.25390625,0
1685051974.4516485,-1000.0,-910.64453125,-253.41796875,-953.125,0
1685051974.4554608,-1000.0,-1000.0,-267.08984375,219.7265625,0
1685051974.459273,51.7578125,-241.2109375,-249.51171875,-1000.0,0
1685051974.4630852,-771.97265625,-884.765625,-114.2578125,-1000.0,0
1685051974.4668975,307.6171875,545.8984375,-0.9765625,-390.13671875,0
1685051974.4707098,-963.37890625,-758.30078125,-145.99609375,-880.859375,0
1685051974.4745219,-1000.0,-1000.0,-386.71875,288.0859375,0
1685051974.4783342,-111.81640625,-321.2890625,-297.36328125,-1000.0,0
1685051974.4821465,-815.4296875,-959.47265625,-5.859375,-1000.0,0
1685051974.4859586,497.0703125,737.79296875,-6.8359375,-843.75,0
1685051974.489771,-865.72265625,-557.6171875,-294.921875,687.5,0
1685051974.4935753,-1000.0,-1000.0,-369.62890625,645.99609375,0
1685051974.4973795,-213.8671875,-418.9453125,-187.01171875,-893.06640625,0
1685051974.501184,-911.1328125,927.734375,-21.97265625,-1000.0,0
1685051974.5049882,768.5546875,909.1796875,-74.70703125,-941.40625,0
1685051974.5087926,-594.23828125,-339.35546875,-226.07421875,434.08203125,0
1685051974.512597,-1000.0,-1000.0,-256.8359375,892.578125,0
1685051974.5164013,-187.5,-556.640625,-229.98046875,-637.20703125,0
1685051974.5202057,-977.05078125,764.16015625,-147.4609375,-1000.0,0
1685051974.52401,980.95703125,-963.8671875,-44.43359375,-908.203125,0
1685051974.5278144,-260.7421875,-162.109375,-71.77734375,413.57421875,0
1685051974.5316186,-1000.0,-1000.0,-306.640625,-938.96484375,0
1685051974.535423,-172.8515625,-713.8671875,-366.69921875,-420.41015625,0
1685051974.5391636,999.0234375,559.5703125,-96.19140625,-1000.0,0
1685051974.5429041,-952.1484375,-868.1640625,-2.9296875,-1000.0,0
1685051974.5466447,-32.71484375,-15.13671875,-210.9375,-55.6640625,0
1685051974.5503855,-1000.0,-1000.0,-345.703125,-818.84765625,0
1685051974.554126,-332.03125,-867.67578125,-243.65234375,-97.16796875,0
1685051974.5578666,932.12890625,335.44921875,-8.30078125,-1000.0,0
1685051974.5616071,-907.2265625,-817.87109375,8.30078125,-1000.0,0
1685051974.5653477,140.13671875,89.84375,-209.9609375,-197.75390625,0
1685051974.5690885,-1000.0,-1000.0,-242.1875,-818.84765625,0
1685051974.572829,-522.4609375,-978.02734375,-165.0390625,74.70703125,0
1685051974.5765696,845.703125,129.8828125,-172.8515625,-1000.0,0
1685051974.58031,-869.62890625,-807.6171875,-20.99609375,-1000.0,0
1685051974.5840547,192.3828125,183.10546875,-85.9375,-219.23828125,0
1685051974.5877993,-1000.0,-1000.0,-339.35546875,-822.265625,0
1685051974.591544,-805.6640625,-1000.0,-401.85546875,165.52734375,0
1685051974.5952885,615.234375,-20.99609375,-213.37890625,-1000.0,0
1685051974.599033,-917.48046875,-915.0390625,-38.57421875,-1000.0,0
1685051974.6027775,-26.3671875,98.6328125,-86.9140625,-88.37890625,0
1685051974.606522,-1000.0,-957.03125,-257.32421875,-851.07421875,0
1685051974.6102667,-1000.0,-1000.0,-348.14453125,175.29296875,0
1685051974.6140113,221.19140625,-192.87109375,-35.64453125,-1000.0,0
1685051974.617756,-770.01953125,-842.7734375,105.95703125,-1000.0,0
1685051974.6215005,174.31640625,406.73828125,-183.59375,-436.03515625,0
1685051974.625245,-1000.0,-885.25390625,-344.23828125,-904.296875,0
1685051974.6302435,-1000.0,-1000.0,-392.578125,267.08984375,0
1685051974.635242,-14.6484375,-285.64453125,-312.01171875,-1000.0,0
1685051974.6402407,-780.2734375,-903.3203125,-156.25,-1000.0,0
1685051974.645239,321.77734375,561.03515625,-134.27734375,-524.4140625,0
1685051974.6502376,-952.1484375,-750.9765625,-293.45703125,-974.12109375,0
1685051974.655236,-1000.0,-1000.0,-370.1171875,457.03125,0
1685051974.6602345,-206.54296875,-401.3671875,-249.0234375,-964.35546875,0
1685051974.665233,-837.890625,993.65234375,37.109375,-1000.0,0
1685051974.6702313,506.8359375,742.67578125,135.25390625,-909.1796875,0
1685051974.67523,-874.0234375,-580.56640625,-261.23046875,569.3359375,0
1685051974.6802285,-1000.0,-1000.0,-456.0546875,664.0625,0
1685051974.685227,-224.609375,-524.90234375,-291.50390625,-899.4140625,0
1685051974.6877406,-910.15625,837.890625,-135.25390625,-1000.0,0
1685051974.6902542,757.32421875,918.45703125,-149.4140625,-1000.0,0
1685051974.6927679,-611.81640625,-376.953125,-281.73828125,246.09375,0
1685051974.6952815,-1000.0,-1000.0,-399.90234375,866.69921875,0
1685051974.6977952,-191.40625,-683.10546875,-363.28125,-685.546875,0
1685051974.7003088,-970.21484375,620.60546875,-134.765625,-1000.0,0
1685051974.7028227,956.54296875,-943.84765625,-11.71875,-1000.0,0
1685051974.7053363,-317.87109375,-195.80078125,-165.0390625,236.328125,0
1685051974.70785,-1000.0,-1000.0,-397.4609375,-987.3046875,0
1685051974.7103636,-197.265625,-813.4765625,-381.34765625,-519.04296875,0
1685051974.7128773,950.1953125,384.27734375,-131.34765625,-1000.0,0
1685051974.715391,-945.3125,-854.4921875,143.06640625,-1000.0,0
1685051974.7191432,-66.89453125,-38.57421875,-87.40234375,-209.9609375,0
1685051974.7228951,-1000.0,-1000.0,-456.0546875,-864.2578125,0
1685051974.7266474,-472.65625,-963.37890625,-363.28125,-139.6484375,0
1685051974.7303996,861.328125,153.80859375,-174.31640625,-1000.0,0
1685051974.7341518,-884.27734375,-813.96484375,-115.72265625,-1000.0,0
1685051974.737904,75.68359375,69.3359375,-206.0546875,-258.7890625,0
1685051974.741656,-1000.0,-1000.0,-241.2109375,-829.1015625,0
1685051974.7454083,-705.078125,-1000.0,-218.75,83.984375,0
1685051974.7491605,652.83203125,-30.76171875,-236.81640625,-1000.0,0
1685051974.7529125,-825.68359375,-807.12890625,-127.9296875,-1000.0,0
1685051974.7566648,165.52734375,166.50390625,-174.8046875,-286.1328125,0
1685051974.760417,-1000.0,-1000.0,-366.69921875,-837.40234375,0
1685051974.7652497,-949.70703125,-1000.0,-404.78515625,151.85546875,0
1685051974.7700827,340.33203125,-161.62109375,-242.67578125,-1000.0,0
1685051974.7749155,-780.76171875,-818.359375,-38.0859375,-1000.0,0
1685051974.7797484,139.6484375,264.6484375,-128.41796875,-461.9140625,0
1685051974.7845812,-1000.0,-982.91015625,-389.6484375,-919.921875,0
1685051974.789414,-1000.0,-1000.0,-383.30078125,207.03125,0
1685051974.794247,36.62109375,-285.64453125,-119.62890625,-1000.0,0
1685051974.7990797,-772.94921875,-866.2109375,-37.59765625,-1000.0,0
1685051974.8039126,149.4140625,388.671875,-222.65625,-662.59765625,0
1685051974.8087454,-1000.0,-912.59765625,-361.328125,921.875,0
1685051974.8135784,-1000.0,-1000.0,-409.66796875,285.15625,0
1685051974.818411,-173.33984375,-393.06640625,-345.21484375,-1000.0,0
1685051974.822382,-807.6171875,-950.1953125,-198.2421875,-1000.0,0
1685051974.8263528,314.94140625,557.12890625,-154.78515625,-752.9296875,0
1685051974.8303237,-970.21484375,-787.109375,-282.2265625,809.5703125,0
1685051974.8342943,-1000.0,-1000.0,-423.828125,424.31640625,0
1685051974.8382652,-255.37109375,-515.13671875,-394.04296875,-1000.0,0
1685051974.842236,-847.65625,902.83203125,-60.546875,-969.7265625,0
1685051974.846207,495.60546875,753.41796875,107.421875,-1000.0,0
1685051974.8501778,-888.18359375,-613.76953125,-264.16015625,246.58203125,0
1685051974.8541484,-1000.0,-1000.0,-463.8671875,624.51171875,0
1685051974.8581192,-228.515625,-662.109375,-324.21875,-953.61328125,0
1685051974.86209,-900.87890625,693.359375,-153.80859375,-985.3515625,1
1685051974.866061,722.65625,935.05859375,-153.3203125,-1000.0,0
1685051974.8697574,-646.484375,-412.109375,-307.6171875,-6.34765625,0
1685051974.8734536,-1000.0,-1000.0,-409.1796875,784.66796875,0
1685051974.87715,-256.8359375,-807.12890625,-374.0234375,-755.37109375,0
1685051974.8808463,-985.3515625,458.0078125,-212.890625,-1000.0,0
1685051974.8845427,939.453125,-928.22265625,-96.6796875,-1000.0,0
1685051974.888239,-326.66015625,-208.0078125,-168.9453125,-11.23046875,0
1685051974.8919353,-1000.0,-1000.0,-319.3359375,-929.19921875,0
1685051974.8956318,-406.25,-919.43359375,-375.9765625,-387.20703125,0
1685051974.899328,906.73828125,239.74609375,-198.2421875,-1000.0,0
1685051974.9030244,-927.24609375,-845.21484375,109.375,-1000.0,0
1685051974.9067206,-90.8203125,-35.64453125,-93.75,-260.7421875,0
1685051974.910417,-1000.0,-1000.0,-469.7265625,-909.66796875,0
1685051974.9141662,-594.23828125,-1000.0,-411.1328125,-214.84375,0
1685051974.9179153,758.30078125,35.15625,-178.7109375,-1000.0,0
1685051974.9216642,-854.4921875,-811.5234375,-104.4921875,-1000.0,0
1685051974.9254134,74.21875,83.0078125,-248.046875,-374.51171875,0
1685051974.9291625,-1000.0,-1000.0,-364.74609375,-879.39453125,0
1685051974.9329114,-844.23828125,-1000.0,-329.1015625,65.91796875,0
1685051974.9366605,473.14453125,-110.3515625,-199.70703125,-1000.0,0
1685051974.9404097,-796.875,-809.5703125,-80.078125,-1000.0,0
1685051974.9441588,150.87890625,183.59375,-42.48046875,-303.22265625,0
1685051974.947908,-1000.0,-1000.0,-142.08984375,-845.703125,0
1685051974.9516568,-1000.0,-1000.0,-398.92578125,124.0234375,0
1685051974.955406,190.91796875,-212.40234375,-313.96484375,-1000.0,0
1685051974.959221,-769.53125,-830.078125,-83.49609375,-1000.0,0
1685051974.9630356,138.18359375,301.7578125,-154.78515625,-677.24609375,0
1685051974.9668505,-1000.0,-965.8203125,-416.015625,904.296875,0
1685051974.9706652,-1000.0,-1000.0,-441.89453125,237.79296875,0
1685051974.9744802,-27.83203125,-314.453125,-226.5625,-1000.0,0
1685051974.9782948,-779.78515625,-886.71875,-40.0390625,-1000.0,0
1685051974.9821098,193.359375,445.80078125,-116.2109375,-864.2578125,0
1685051974.9859247,-1000.0,-871.09375,-343.26171875,688.4765625,0
1685051974.9897394,-1000.0,-1000.0,-287.109375,414.0625,0
1685051974.9935544,-225.09765625,-427.734375,-185.05859375,-1000.0,0
1685051974.997369,-825.68359375,-989.74609375,-139.6484375,-1000.0,0
1685051975.001184,389.6484375,625.48828125,-66.89453125,-796.38671875,0
1685051975.0049298,-941.89453125,-729.4921875,-210.9375,772.4609375,0
1685051975.0086756,-1000.0,-1000.0,-441.40625,473.14453125,0
1685051975.0124216,-246.58203125,-544.43359375,-363.28125,-1000.0,0
1685051975.0161674,-865.234375,853.02734375,-123.53515625,-982.91015625,0
1685051975.0199132,583.0078125,826.66015625,-73.73046875,-1000.0,0
1685051975.023659,-812.01171875,-529.78515625,-235.83984375,284.66796875,0
1685051975.0274048,-1000.0,-1000.0,-389.16015625,707.03125,0
1685051975.0311506,-214.84375,-704.58984375,-224.12109375,-893.5546875,0
1685051975.0348964,-926.7578125,619.140625,29.296875,-994.140625,0
1685051975.0386424,810.546875,996.58203125,-115.72265625,-1000.0,0
1685051975.0423882,-520.99609375,-316.40625,-303.7109375,-99.12109375,0
1685051975.046134,-1000.0,-1000.0,-340.33203125,864.74609375,0
1685051975.0498297,-301.7578125,-836.42578125,-320.3125,-630.37109375,0
1685051975.0535254,976.07421875,400.87890625,-231.4453125,-1000.0,0
1685051975.0572212,-996.09375,-889.6484375,-130.37109375,-1000.0,0
1685051975.060917,-225.09765625,-134.27734375,-183.10546875,-125.9765625,0
1685051975.0646126,-1000.0,-1000.0,-360.83984375,-958.984375,0
1685051975.0683084,-454.58984375,-953.125,-366.2109375,-388.671875,0
1685051975.0720043,875.0,169.921875,-132.8125,-1000.0,0
1685051975.0757,-903.3203125,-828.125,79.1015625,-1000.0,0
1685051975.0793958,-36.62109375,13.18359375,-106.4453125,-324.21875,0
1685051975.0830915,-1000.0,-1000.0,-432.6171875,-944.3359375,0
1685051975.0867872,-683.10546875,-1000.0,-385.7421875,-206.0546875,0
1685051975.090483,716.796875,24.4140625,-187.01171875,-1000.0,0
1685051975.0943425,-937.5,-913.57421875,-136.71875,-975.5859375,0
1685051975.0982022,-60.546875,-68.359375,-240.72265625,-358.3984375,0
1685051975.1020617,-1000.0,-1000.0,-285.64453125,-998.53515625,0
1685051975.1059213,-923.828125,-1000.0,-308.10546875,-2.44140625,0
1685051975.1097808,360.83984375,-156.73828125,-272.4609375,-1000.0,0
1685051975.1136403,-782.2265625,-813.96484375,-78.125,-1000.0,0
1685051975.1175,140.625,202.1484375,10.25390625,-494.140625,0
1685051975.1213596,-1000.0,-1000.0,-185.05859375,-948.73046875,0
1685051975.125219,-1000.0,-1000.0,-437.5,103.515625,0
1685051975.1290789,54.6875,-273.92578125,-306.15234375,-1000.0,0
1685051975.1329384,-771.484375,-850.09765625,-78.61328125,-946.77734375,0
1685051975.136798,138.18359375,316.89453125,-148.92578125,-1000.0,0
1685051975.1415095,-1000.0,-962.40234375,-403.3203125,308.10546875,0
1685051975.1462212,-1000.0,-1000.0,-444.3359375,272.4609375,0
1685051975.1509328,-163.57421875,-391.6015625,-267.578125,-1000.0,0
1685051975.1556447,-805.17578125,-925.29296875,-104.00390625,-937.5,0
1685051975.1603563,207.51953125,457.51953125,-84.47265625,-1000.0,0
1685051975.165068,-1000.0,-881.8359375,-265.13671875,99.609375,0
1685051975.1697795,-1000.0,-1000.0,-212.890625,318.84765625,0
1685051975.1744912,-262.6953125,-523.4375,-109.86328125,-1000.0,0
1685051975.179203,-834.9609375,929.6875,-157.71484375,-938.96484375,0
1685051975.1839147,387.20703125,643.5546875,-126.46484375,-1000.0,0
1685051975.1886263,-948.73046875,-743.1640625,-280.76171875,-83.984375,0
1685051975.193338,-1000.0,-1000.0,-464.84375,268.06640625,0
1685051975.197185,-247.0703125,-660.64453125,-381.8359375,-1000.0,0
1685051975.2010322,-867.1875,723.14453125,-122.0703125,-940.4296875,0
1685051975.2048793,592.7734375,862.79296875,-91.796875,-1000.0,0
1685051975.2087262,-798.828125,-520.01953125,-314.453125,-165.52734375,0
1685051975.2125733,-1000.0,-1000.0,-462.40234375,314.453125,0
1685051975.2164204,-241.2109375,-770.99609375,-239.2578125,-1000.0,0
1685051975.2202675,-959.47265625,513.671875,71.2890625,-946.2890625,0
1685051975.2241147,886.23046875,-951.171875,-12.20703125,-1000.0,0
1685051975.2279615,-420.8984375,-233.3984375,-279.296875,-331.54296875,0
1685051975.2318087,-1000.0,-1000.0,-311.03515625,619.140625,0
1685051975.2356558,-290.0390625,-828.61328125,-238.28125,-787.59765625,0
1685051975.239503,951.66015625,394.53125,-220.703125,-1000.0,0
1685051975.2433476,-938.4765625,-851.5625,-112.79296875,-1000.0,0
1685051975.2471924,-52.24609375,-21.97265625,-206.0546875,-435.05859375,0
1685051975.2510371,-1000.0,-1000.0,-416.50390625,666.015625,0
1685051975.2548819,-416.50390625,-919.43359375,-435.05859375,-660.64453125,0
1685051975.2587266,885.7421875,233.3984375,-211.9140625,-1000.0,0
1685051975.2625713,-887.6953125,-812.98828125,0.9765625,-1000.0,0
1685051975.2664163,166.9921875,108.88671875,-142.08984375,-574.70703125,0
1685051975.270261,-1000.0,-1000.0,-431.15234375,893.06640625,0
1685051975.2741058,-615.234375,-1000.0,-407.2265625,-209.9609375,0
1685051975.2779505,770.5078125,41.50390625,-23.92578125,-1000.0,0
1685051975.2817953,-849.609375,-806.640625,35.15625,-1000.0,0
1685051975.28564,177.24609375,198.73046875,-256.34765625,-677.24609375,0
1685051975.2894406,-1000.0,-1000.0,-385.25390625,906.73828125,0
1685051975.2932413,-888.671875,-1000.0,-392.578125,101.5625,0
1685051975.297042,438.4765625,-108.3984375,-314.453125,-1000.0,0
1685051975.3008423,-791.50390625,-814.94140625,-178.7109375,-1000.0,0
1685051975.304643,142.578125,286.1328125,-177.734375,-520.5078125,0
1685051975.3084435,-1000.0,-967.7734375,-291.9921875,-960.44921875,0
1685051975.3122442,-1000.0,-1000.0,-381.34765625,205.078125,0
1685051975.3160448,84.9609375,-247.0703125,-363.76953125,-1000.0,0
1685051975.3198452,-767.578125,-857.91015625,-58.10546875,-1000.0,0
1685051975.3236458,159.66796875,407.2265625,-7.32421875,-735.83984375,0
1685051975.3274465,-1000.0,-890.625,-392.08984375,846.19140625,0
1685051975.331247,-1000.0,-1000.0,-465.33203125,332.03125,0
1685051975.3349261,-153.80859375,-380.859375,-261.23046875,-1000.0,0
1685051975.3386052,-803.7109375,-939.94140625,-124.51171875,-1000.0,0
1685051975.3422842,291.9921875,540.52734375,-207.51953125,-782.71484375,0
1685051975.3459635,-977.5390625,-804.19921875,-388.18359375,787.59765625,0
1685051975.3496425,-1000.0,-1000.0,-458.49609375,515.625,0
1685051975.3533216,-256.34765625,-563.96484375,-308.10546875,-958.984375,0
1685051975.3570006,-838.8671875,881.34765625,-154.296875,-1000.0,0
1685051975.3606796,410.15625,681.640625,-165.0390625,-804.6875,0
1685051975.364359,-932.12890625,-727.05078125,-162.59765625,704.58984375,0
1685051975.368038,-1000.0,-1000.0,-351.07421875,742.1875,0
1685051975.371717,-309.08203125,-816.89453125,-468.26171875,-803.7109375,0
1685051975.375396,-870.60546875,566.40625,-212.890625,-1000.0,0
1685051975.3792655,492.1875,789.0625,-155.76171875,-991.2109375,0
1685051975.383135,-880.859375,-696.77734375,-353.02734375,272.94921875,0
1685051975.3870049,-1000.0,-1000.0,-510.25390625,950.1953125,0
1685051975.3908744,-573.73046875,-989.2578125,-391.6015625,-578.125,0
1685051975.394744,963.37890625,199.21875,-141.6015625,-1000.0,0
1685051975.3986135,696.2890625,964.35546875,-118.1640625,-1000.0,0
1685051975.402483,-775.87890625,-463.8671875,-295.41015625,-36.62109375,0
1685051975.4063525,-1000.0,-1000.0,-366.2109375,-836.42578125,0
1685051975.410222,-768.5546875,-1000.0,-270.01953125,-171.875,0
1685051975.4140918,648.92578125,-2.44140625,-265.625,-1000.0,0
1685051975.4179614,998.046875,-907.2265625,-195.80078125,-1000.0,0
1685051975.421831,-459.47265625,-206.54296875,-274.4140625,-199.21875,0
1685051975.4254541,-1000.0,-1000.0,-467.28515625,-851.07421875,0
1685051975.4290776,-892.578125,-1000.0,-485.3515625,-99.609375,0
1685051975.4327009,383.7890625,-115.72265625,-265.625,-1000.0,0
1685051975.4363244,-822.75390625,-837.890625,-63.4765625,-1000.0,0
1685051975.4399476,-166.015625,-12.20703125,-182.12890625,-290.52734375,0
1685051975.443571,-1000.0,-1000.0,-383.7890625,-835.9375,0
1685051975.4471943,-1000.0,-1000.0,-413.0859375,116.2109375,0
1685051975.4508176,108.88671875,-223.14453125,-73.2421875,-1000.0,0
1685051975.454441,-771.97265625,-829.1015625,68.84765625,-1000.0,0
1685051975.4580643,32.2265625,112.3046875,-256.34765625,-414.55078125,0
1685051975.4616878,-1000.0,-1000.0,-410.64453125,-896.97265625,0
1685051975.465311,-1000.0,-1000.0,-420.8984375,159.66796875,0
1685051975.4690773,-80.078125,-320.80078125,-325.68359375,-1000.0,0
1685051975.4728436,-786.1328125,-857.91015625,-196.2890625,-1000.0,0
1685051975.4766102,146.97265625,217.7734375,-189.94140625,-552.734375,0
1685051975.4803765,-1000.0,-1000.0,-368.1640625,-986.81640625,0
1685051975.4841428,-1000.0,-1000.0,-476.5625,210.44921875,0
1685051975.487909,-229.00390625,-429.6875,-292.48046875,-1000.0,0
1685051975.4916754,-822.75390625,-924.31640625,15.13671875,-996.09375,0
1685051975.4954417,166.50390625,348.14453125,72.75390625,-960.9375,0
1685051975.499208,-1000.0,-973.14453125,-327.63671875,533.69140625,0
1685051975.5029745,-1000.0,-1000.0,-494.62890625,311.03515625,0
1685051975.5067408,-259.765625,-551.7578125,-302.734375,-1000.0,0
1685051975.510507,-829.1015625,939.94140625,-137.6953125,-939.94140625,0
1685051975.515382,232.421875,528.80859375,-194.82421875,-1000.0,0
1685051975.520257,-1000.0,-865.234375,-368.65234375,143.5546875,0
1685051975.5251317,-1000.0,-1000.0,-415.52734375,375.48828125,0
1685051975.5300066,-262.20703125,-699.21875,-352.05078125,-1000.0,0
1685051975.5348816,-836.42578125,730.95703125,-177.734375,-974.609375,0
1685051975.5397565,396.484375,723.14453125,-79.1015625,-1000.0,0
1685051975.5446315,-932.6171875,-715.8203125,-125.48828125,223.6328125,0
1685051975.5495064,-1000.0,-1000.0,-310.546875,504.39453125,0
1685051975.5543814,-393.06640625,-847.16796875,-343.75,-1000.0,0
1685051975.559256,-917.96875,472.65625,-78.125,-946.2890625,0
1685051975.564131,585.9375,917.48046875,3.41796875,-1000.0,0
1685051975.569006,-819.82421875,-513.18359375,-256.34765625,-137.20703125,0
1685051975.5728266,-1000.0,-1000.0,-447.265625,586.9140625,0
1685051975.5766475,-559.08203125,-962.40234375,-340.8203125,-918.45703125,0
1685051975.5804682,922.36328125,204.58984375,-127.9296875,-993.65234375,0
1685051975.584289,841.30859375,-948.2421875,-105.46875,-1000.0,0
1685051975.5881097,-593.26171875,-295.41015625,-276.85546875,-333.0078125,0
1685051975.5919304,-1000.0,-1000.0,-281.25,867.67578125,0
1685051975.5957513,-753.41796875,-1000.0,-212.40234375,-523.4375,0
1685051975.599572,620.1171875,7.32421875,-193.359375,-1000.0,0
1685051975.6033928,-910.64453125,-862.79296875,-101.07421875,-1000.0,0
1685051975.6072135,-306.640625,-99.12109375,-118.65234375,-294.43359375,0
1685051975.6110344,-1000.0,-1000.0,-250.9765625,-978.02734375,0
1685051975.614855,-937.98828125,-1000.0,-339.35546875,-323.2421875,0
1685051975.6186576,296.875,-127.9296875,-211.42578125,-1000.0,0
1685051975.6224601,-799.31640625,-823.73046875,-8.30078125,-1000.0,0
1685051975.6262627,-99.609375,44.921875,-110.3515625,-650.87890625,0
1685051975.630065,-1000.0,-1000.0,-376.953125,893.5546875,0
1685051975.6338675,-1000.0,-1000.0,-383.7890625,-40.0390625,0
1685051975.63767,36.1328125,-240.72265625,-125.0,-1000.0,0
1685051975.6414726,-770.99609375,-831.54296875,31.73828125,-1000.0,0
1685051975.645275,100.5859375,157.2265625,-134.27734375,-728.515625,0
1685051975.6490774,-1000.0,-1000.0,-302.734375,867.1875,0
1685051975.65288,-1000.0,-1000.0,-248.53515625,238.28125,0
1685051975.6566825,-105.95703125,-329.58984375,-179.6875,-1000.0,0
1685051975.660485,-792.96875,-864.2578125,-104.98046875,-1000.0,0
1685051975.6642394,151.3671875,279.78515625,-69.3359375,-594.7265625,0
